trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
63_4_5162_1_18:00,18:14:00,18:14:00,17016,9,0
63_4_5162_1_18:00,18:14:00,18:14:00,17312,10,0
63_4_5162_1_18:00,18:15:00,18:15:00,17089,11,0
63_4_5162_1_18:00,18:16:00,18:16:00,17017,12,0
63_4_5162_1_18:00,18:18:00,18:18:00,17311,13,0
63_4_5162_1_18:00,18:19:00,18:19:00,17310,14,0
63_4_5162_1_18:00,18:20:00,18:20:00,17018,15,0
63_4_5162_1_18:00,18:22:00,18:22:00,17019,16,0
63_4_5162_1_18:00,18:25:00,18:25:00,17020,17,0
63_4_5162_1_18:00,18:27:00,18:27:00,17309,18,0
63_4_5162_1_18:00,18:29:00,18:29:00,17021,19,0
63_4_5162_1_18:00,18:32:00,18:32:00,17087,20,0
63_4_5162_1_18:00,18:35:00,18:35:00,17021,21,0
63_4_5162_1_18:00,18:37:00,18:37:00,17307,22,0
63_4_5162_1_18:00,18:39:00,18:39:00,17086,23,0
63_4_5162_1_18:00,18:40:00,18:40:00,17077,24,0
63_4_5162_1_18:00,18:41:00,18:41:00,17086,25,0
63_4_5162_1_18:00,18:43:00,18:43:00,17022,26,0
63_4_5162_1_18:00,18:46:00,18:46:00,17023,27,0
63_4_5162_1_18:00,18:51:00,18:51:00,17024,28,0
63_4_5162_1_18:00,18:54:00,18:54:00,16825,29,1
63_4_5170_0_07:00,07:00:00,07:00:00,17031,1,1
63_4_5170_0_07:00,07:00:00,07:00:00,17345,2,0
63_4_5170_0_07:00,07:05:00,07:05:00,17032,3,0
63_4_5170_0_07:00,07:10:00,07:10:00,17033,4,0
63_4_5170_0_07:00,07:13:00,07:13:00,17346,5,0
63_4_5170_0_07:00,07:15:00,07:15:00,17034,6,0
63_4_5170_0_07:00,07:17:00,07:17:00,17035,7,0
63_4_5170_0_07:00,07:20:00,07:20:00,17064,8,0
63_4_5170_0_07:00,07:22:00,07:22:00,16954,9,0
63_4_5170_0_07:00,07:24:00,07:24:00,17064,10,0
63_4_5170_0_07:00,07:25:00,07:25:00,17347,11,0
63_4_5170_0_07:00,07:25:00,07:25:00,16831,12,1
63_4_5170_0_07:15,07:15:00,07:15:00,17031,1,1
63_4_5170_0_07:15,07:15:00,07:15:00,17345,2,0
63_4_5170_0_07:15,07:20:00,07:20:00,17032,3,0
63_4_5170_0_07:15,07:25:00,07:25:00,17033,4,0
63_4_5170_0_07:15,07:28:00,07:28:00,17346,5,0
63_4_5170_0_07:15,07:30:00,07:30:00,17034,6,0
63_4_5170_0_07:15,07:32:00,07:32:00,17035,7,0
63_4_5170_0_07:15,07:35:00,07:35:00,17064,8,0
63_4_5170_0_07:15,07:37:00,07:37:00,16954,9,0
63_4_5170_0_07:15,07:39:00,07:39:00,17064,10,0
63_4_5170_0_07:15,07:40:00,07:40:00,17347,11,0
63_4_5170_0_07:15,07:40:00,07:40:00,16831,12,0
63_4_5170_0_07:15,08:22:00,08:22:00,16816,13,1
63_4_5170_0_07:35,07:35:00,07:35:00,17031,1,1
63_4_5170_0_07:35,07:35:00,07:35:00,17345,2,0
63_4_5170_0_07:35,07:40:00,07:40:00,17032,3,0
63_4_5170_0_07:35,07:45:00,07:45:00,17033,4,0
63_4_5170_0_07:35,07:48:00,07:48:00,17346,5,0
63_4_5170_0_07:35,07:50:00,07:50:00,17034,6,0
63_4_5170_0_07:35,07:52:00,07:52:00,17035,7,0
63_4_5170_0_07:35,07:55:00,07:55:00,17064,8,0
63_4_5170_0_07:35,07:57:00,07:57:00,16954,9,0
63_4_5170_0_07:35,07:59:00,07:59:00,17064,10,0
63_4_5170_0_07:35,08:00:00,08:00:00,17347,11,0
63_4_5170_0_07:35,08:00:00,08:00:00,16831,12,1
63_4_5170_0_09:05,09:05:00,09:05:00,16831,1,1
63_4_5170_0_09:05,09:06:00,09:06:00,17348,2,0
63_4_5170_0_09:05,09:07:00,09:07:00,17349,3,0
63_4_5170_0_09:05,09:11:00,09:11:00,17350,4,0
63_4_5170_0_09:05,09:12:00,09:12:00,16955,5,0
63_4_5170_0_09:05,09:17:00,09:17:00,17351,6,0
63_4_5170_0_09:05,09:18:00,09:18:00,16851,7,0
63_4_5170_0_09:05,09:20:00,09:20:00,16947,8,0
63_4_5170_0_09:05,09:21:00,09:21:00,16945,9,0
63_4_5170_0_09:05,09:24:00,09:24:00,17352,10,0
63_4_5170_0_09:05,09:25:00,09:25:00,17353,11,0
63_4_5170_0_09:05,09:26:00,09:26:00,16944,12,0
63_4_5170_0_09:05,09:27:00,09:27:00,17354,13,0
63_4_5170_0_09:05,09:28:00,09:28:00,16943,14,0
63_4_5170_0_09:05,09:29:00,09:29:00,16941,15,0
63_4_5170_0_09:05,09:29:00,09:29:00,16942,16,0
63_4_5170_0_09:05,09:29:00,09:29:00,16941,17,0
63_4_5170_0_09:05,09:34:00,09:34:00,17355,18,0
63_4_5170_0_09:05,09:35:00,09:35:00,17356,19,0
63_4_5170_0_09:05,09:42:00,09:42:00,17359,20,0
63_4_5170_0_09:05,09:45:00,09:45:00,17357,21,0
63_4_5170_0_09:05,09:46:00,09:46:00,17358,22,0
63_4_5170_0_09:05,09:47:00,09:47:00,16816,23,1
63_4_5170_1_17:40,17:40:00,17:40:00,16831,1,1
63_4_5170_1_17:40,17:41:00,17:41:00,17347,2,0
63_4_5170_1_17:40,17:43:00,17:43:00,17064,3,0
63_4_5170_1_17:40,17:45:00,17:45:00,16954,4,0
63_4_5170_1_17:40,17:47:00,17:47:00,17064,5,0
63_4_5170_1_17:40,17:49:00,17:49:00,17035,6,0
63_4_5170_1_17:40,17:51:00,17:51:00,17034,7,0
63_4_5170_1_17:40,17:53:00,17:53:00,17346,8,0
63_4_5170_1_17:40,17:55:00,17:55:00,17033,9,0
63_4_5170_1_17:40,18:00:00,18:00:00,17032,10,0
63_4_5170_1_17:40,18:04:00,18:04:00,17345,11,0
63_4_5170_1_17:40,18:05:00,18:05:00,17031,12,1
63_4_5170_1_18:30,18:30:00,18:30:00,16831,1,1
63_4_5170_1_18:30,18:31:00,18:31:00,17347,2,0
63_4_5170_1_18:30,18:33:00,18:33:00,17064,3,0
63_4_5170_1_18:30,18:35:00,18:35:00,16954,4,0
63_4_5170_1_18:30,18:37:00,18:37:00,17064,5,0
63_4_5170_1_18:30,18:39:00,18:39:00,17035,6,0
63_4_5170_1_18:30,18:41:00,18:41:00,17034,7,0
63_4_5170_1_18:30,18:43:00,18:43:00,17346,8,0
63_4_5170_1_18:30,18:45:00,18:45:00,17033,9,0
63_4_5170_1_18:30,18:50:00,18:50:00,17032,10,0
63_4_5170_1_18:30,18:54:00,18:54:00,17345,11,0
63_4_5170_1_18:30,18:55:00,18:55:00,17031,12,1
63_4_5170_1_18:45,18:45:00,18:45:00,16831,1,1
63_4_5170_1_18:45,18:46:00,18:46:00,17347,2,0
63_4_5170_1_18:45,18:48:00,18:48:00,17064,3,0
63_4_5170_1_18:45,18:50:00,18:50:00,16954,4,0
63_4_5170_1_18:45,18:52:00,18:52:00,17064,5,0
63_4_5170_1_18:45,18:54:00,18:54:00,17035,6,0
63_4_5170_1_18:45,18:56:00,18:56:00,17034,7,0
63_4_5170_1_18:45,18:58:00,18:58:00,17346,8,0
63_4_5170_1_18:45,19:00:00,19:00:00,17033,9,0
63_4_5170_1_18:45,19:05:00,19:05:00,17032,10,0
63_4_5170_1_18:45,19:09:00,19:09:00,17345,11,0
63_4_5170_1_18:45,19:10:00,19:10:00,17031,12,1
63_4_5186_0_07:24,07:24:00,07:24:00,16829,1,1
63_4_5186_0_07:24,07:27:00,07:27:00,16967,2,0
63_4_5186_0_07:24,07:30:00,07:30:00,16830,3,0
63_4_5186_0_07:24,07:31:00,07:31:00,17322,4,0
63_4_5186_0_07:24,07:32:00,07:32:00,17321,5,0
63_4_5186_0_07:24,07:33:00,07:33:00,17320,6,0
63_4_5186_0_07:24,07:35:00,07:35:00,16966,7,0
63_4_5186_0_07:24,07:38:00,07:38:00,16965,8,0
63_4_5186_0_07:24,07:40:00,07:40:00,16816,9,1
63_4_5186_0_07:24,07:24:00,07:24:00,16829,1,1
63_4_5186_0_07:24,07:27:00,07:27:00,16967,2,0
63_4_5186_0_07:24,07:30:00,07:30:00,16830,3,0
63_4_5186_0_07:24,07:31:00,07:31:00,17322,4,0
63_4_5186_0_07:24,07:32:00,07:32:00,17321,5,0
63_4_5186_0_07:24,07:33:00,07:33:00,17320,6,0
63_4_5186_0_07:24,07:35:00,07:35:00,16966,7,0
63_4_5186_0_07:24,07:38:00,07:38:00,16965,8,0
63_4_5186_0_07:24,07:40:00,07:40:00,16816,9,1
63_4_5186_0_09:30,09:30:00,09:30:00,16819,1,1
63_4_5186_0_09:30,09:31:00,09:31:00,17325,2,0
63_4_5186_0_09:30,09:35:00,09:35:00,16925,3,0
63_4_5186_0_09:30,09:41:00,09:41:00,17324,4,0
63_4_5186_0_09:30,09:42:00,09:42:00,16817,5,0
63_4_5186_0_09:30,09:43:00,09:43:00,17323,6,0
63_4_5186_0_09:30,09:48:00,09:48:00,16968,7,0
63_4_5186_0_09:30,09:54:00,09:54:00,16967,8,0
63_4_5186_0_09:30,09:56:00,09:56:00,16829,9,0
63_4_5186_0_09:30,09:58:00,09:58:00,16967,10,0
63_4_5186_0_09:30,10:02:00,10:02:00,16830,11,0
63_4_5186_0_09:30,10:03:00,10:03:00,17322,12,0
63_4_5186_0_09:30,10:04:00,10:04:00,17321,13,0
63_4_5186_0_09:30,10:05:00,10:05:00,17320,14,0
63_4_5186_0_09:30,10:07:00,10:07:00,16966,15,0
63_4_5186_0_09:30,10:10:00,10:10:00,16965,16,0
63_4_5186_0_09:30,10:12:00,10:12:00,16816,17,1
63_4_5186_0_11:30,11:30:00,11:30:00,16819,1,1
63_4_5186_0_11:30,11:31:00,11:31:00,17325,2,0
63_4_5186_0_11:30,11:35:00,11:35:00,16925,3,0
63_4_5186_0_11:30,11:41:00,11:41:00,17324,4,0
63_4_5186_0_11:30,11:42:00,11:42:00,16817,5,0
63_4_5186_0_11:30,11:43:00,11:43:00,17323,6,0
63_4_5186_0_11:30,11:48:00,11:48:00,16968,7,0
63_4_5186_0_11:30,11:54:00,11:54:00,16967,8,0
63_4_5186_0_11:30,11:56:00,11:56:00,16829,9,0
63_4_5186_0_11:30,11:58:00,11:58:00,16967,10,0
63_4_5186_0_11:30,12:02:00,12:02:00,16830,11,0
63_4_5186_0_11:30,12:03:00,12:03:00,17322,12,0
63_4_5186_0_11:30,12:04:00,12:04:00,17321,13,0
63_4_5186_0_11:30,12:05:00,12:05:00,17320,14,0
63_4_5186_0_11:30,12:07:00,12:07:00,16966,15,0
63_4_5186_0_11:30,12:10:00,12:10:00,16965,16,0
63_4_5186_0_11:30,12:12:00,12:12:00,16816,17,1
63_4_5186_0_13:26,13:26:00,13:26:00,16829,1,1
63_4_5186_0_13:26,13:28:00,13:28:00,16967,2,0
63_4_5186_0_13:26,13:32:00,13:32:00,16830,3,0
63_4_5186_0_13:26,13:33:00,13:33:00,17322,4,0
63_4_5186_0_13:26,13:34:00,13:34:00,17321,5,0
63_4_5186_0_13:26,13:35:00,13:35:00,17320,6,0
63_4_5186_0_13:26,13:37:00,13:37:00,16966,7,0
63_4_5186_0_13:26,13:40:00,13:40:00,16965,8,0
63_4_5186_0_13:26,13:42:00,13:42:00,16816,9,1
63_4_5186_0_17:15,17:15:00,17:15:00,16819,1,1
63_4_5186_0_17:15,17:16:00,17:16:00,17325,2,0
63_4_5186_0_17:15,17:20:00,17:20:00,16925,3,0
63_4_5186_0_17:15,17:26:00,17:26:00,17324,4,0
63_4_5186_0_17:15,17:29:00,17:29:00,16817,5,0
63_4_5186_0_17:15,17:30:00,17:30:00,17323,6,0
63_4_5186_0_17:15,17:35:00,17:35:00,16968,7,0
63_4_5186_0_17:15,17:41:00,17:41:00,16967,8,0
63_4_5186_0_17:15,17:43:00,17:43:00,16829,9,0
63_4_5186_0_17:15,17:45:00,17:45:00,16967,10,0
63_4_5186_0_17:15,17:49:00,17:49:00,16830,11,0
63_4_5186_0_17:15,17:50:00,17:50:00,17322,12,0
63_4_5186_0_17:15,17:51:00,17:51:00,17321,13,0
63_4_5186_0_17:15,17:52:00,17:52:00,17320,14,0
63_4_5186_0_17:15,17:54:00,17:54:00,16966,15,0
63_4_5186_0_17:15,17:57:00,17:57:00,16965,16,0
63_4_5186_0_17:15,17:59:00,17:59:00,16816,17,1
63_4_5186_1_08:15,08:15:00,08:15:00,16817,1,1
63_4_5186_1_08:15,08:16:00,08:16:00,17324,2,0
63_4_5186_1_08:15,08:20:00,08:20:00,16925,3,0
63_4_5186_1_08:15,08:26:00,08:26:00,17325,4,0
63_4_5186_1_08:15,08:27:00,08:27:00,16819,5,1
63_4_5186_1_11:45,11:45:00,11:45:00,16816,1,1
63_4_5186_1_11:45,11:47:00,11:47:00,16965,2,0
63_4_5186_1_11:45,11:50:00,11:50:00,16966,3,0
63_4_5186_1_11:45,11:52:00,11:52:00,17320,4,0
63_4_5186_1_11:45,11:53:00,11:53:00,17321,5,0
63_4_5186_1_11:45,11:54:00,11:54:00,17322,6,0
63_4_5186_1_11:45,11:55:00,11:55:00,16830,7,0
63_4_5186_1_11:45,12:00:00,12:00:00,16967,8,0
63_4_5186_1_11:45,12:01:00,12:01:00,16829,9,0
63_4_5186_1_11:45,12:04:00,12:04:00,16967,10,0
63_4_5186_1_11:45,12:09:00,12:09:00,16968,11,0
63_4_5186_1_11:45,12:14:00,12:14:00,17323,12,0
63_4_5186_1_11:45,12:15:00,12:15:00,16817,13,0
63_4_5186_1_11:45,12:16:00,12:16:00,17324,14,0
